State,District,Sub District,% Rural Population,% Rural Households,OFC Density
MAHARASHTRA,Ahmadnagar,Karjat,95.05538779941644,94.8817324596452,0.1509
KARNATAKA,Shimoga,Hosanagara,95.06090340043986,94.8888807527551,0.3051
BIHAR,Aurangabad,Haspura,95.06280313393856,94.80423084060122,0.1587
MAHARASHTRA,Bid,Ashti,95.085527098975,95.2214188883868,0.1078
MAHARASHTRA,Bid,Ashti,95.085527098975,95.2214188883868,0.2287
UTTAR PRADESH,Kanpur Dehat,Sikandra,95.12832102857716,95.45098499980418,0.5027
UTTAR PRADESH,Azamgarh,Sagri,95.14056282813984,95.48128989321476,0.135
UTTAR PRADESH,Chitrakoot,Mau,95.23030401976165,95.24490754580006,0.0106
MADHYA PRADESH,Chhatarpur,Gaurihar,95.23338660452288,95.59194938422684,0.3574
ASSAM,Jorhat,Teok,95.23592851996902,94.9626044874615,0.1924
WEST BENGAL,Puruliya,Barabazar,95.27684622780892,95.05035882588474,0.0108
UTTAR PRADESH,Pratapgarh,Kunda,95.31944198838592,95.60739453073889,0.0495
UTTAR PRADESH,Bara Banki,Ramnagar,95.32317807356276,95.65818329248292,0.1457
UTTAR PRADESH,Bara Banki,Ramnagar,95.32317807356276,95.65818329248292,0.0289
ODISHA,Nayagarh,Odagaon,95.34504899721615,95.64377305462848,0.1516
ASSAM,Nagaon,Kampur,95.36684193832284,94.8891410614525,0.0588
UTTAR PRADESH,Kushinagar,Kasya,95.37078498004536,95.256946519271,0.1275
ASSAM,Dibrugarh,Dibrugarh West,95.39478631407444,95.0019797155301,0.3027
ANDHRA PRADESH,Chittoor,Gangavaram,95.3989640994607,95.31120018150192,0.7956
MAHARASHTRA,Satara,Patan,95.39947046666376,95.4796569752803,0.1136
UTTAR PRADESH,Sultanpur,Musafirkhana,95.4000755125272,95.48216928635804,0.2889
ASSAM,Sonitpur,Dhekiajuli (Pt),95.40889923364637,94.89111330218202,0.0841
UTTAR PRADESH,Balrampur,Utraula,95.42642585389036,95.2870044535996,0.362
UTTAR PRADESH,Sultanpur,Amethi,95.44564415532156,94.82583609359976,0.0281
WEST BENGAL,Nadia,Chapra,95.45375532750472,95.30446277191874,0.5947
UTTAR PRADESH,Banda,Naraini,95.465052134979,95.48981833240308,0.0298
HIMACHAL PRADESH,Una,Amb,95.491519198071,95.39362571506402,0.5772
BIHAR,Munger,Bariarpur,95.49922731553872,95.53769134495042,0.5427
ODISHA,Jajapur,Binjharpur,95.52901717654233,95.64350978355344,0.5806
ODISHA,Nabarangapur,Raighar,95.55479005818611,94.99633162142334,0.1228
UTTAR PRADESH,Rae Bareli,Lalganj,95.56382611364768,95.79770956241916,0.299
UTTAR PRADESH,Rae Bareli,Lalganj,95.56382611364768,95.79770956241916,0.007
UTTAR PRADESH,Rae Bareli,Lalganj,95.56382611364768,95.79770956241916,0.0888
UTTAR PRADESH,Rae Bareli,Maharajganj,95.57399276859503,95.84861375971836,0.0053
ASSAM,Lakhimpur,Narayanpur,95.57582146990954,95.18546660219658,0.0446
MAHARASHTRA,Satara,Jaoli,95.60775918727585,95.62982005141389,0.308
UTTAR PRADESH,Gonda,Colonelganj,95.61226970347204,95.88070582874614,1.0616
MADHYA PRADESH,Dindori,Dindori,95.62586285768208,95.80095841177476,0.0027
MAHARASHTRA,Thane,Vikramgad,95.64686648501365,95.29521326131496,0.0101
MAHARASHTRA,Amravati,Chikhaldara,95.65879728990448,95.96492721545926,0.0367
ASSAM,Dhubri,Golokganj (Pt),95.71933723460046,95.51590080409534,0.2915
ASSAM,Dhubri,Golokganj (Pt),95.71933723460046,95.51590080409534,0.0229
ODISHA,Mayurbhanj,Jashipur,95.7853424770718,95.51147855089948,0.207
UTTAR PRADESH,Sultanpur,Kadipur,95.79355346452571,95.92807970783971,0.8813
ODISHA,Cuttack,Badamba,95.80487739747518,95.80819842316434,0.2799
BIHAR,Patna,Paliganj,95.83607946521045,96.09440118120548,0.0865
ODISHA,Jagatsinghapur,Tirtol,95.84279136130748,95.50728520495436,0.7216
MADHYA PRADESH,Damoh,Jabera,95.84495821148832,95.88056124232286,0.3185
MADHYA PRADESH,Betul,Bhainsdehi,95.86546604676886,95.69526274563226,0.0321
UTTAR PRADESH,Bara Banki,Ramsanehighat,95.88110966113152,96.40738299274884,0.1776
RAJASTHAN,Udaipur,Gogunda,95.92878277536892,95.80063148398736,0.2039
ODISHA,Balangir,Loisinga,95.9310502731168,96.08814872581824,0.357
UTTAR PRADESH,Chandauli,Chakia,95.93237181440216,96.20047119297494,0.4341
ASSAM,Cachar,Katigora,95.93353319057816,95.8906724788011,0.2103
TRIPURA,Dhalai,Salema,95.9532871682232,95.84635511301694,0.0621
UTTAR PRADESH,Ghazipur,Saidpur,95.96699090261322,96.06277100042686,0.2094
RAJASTHAN,Alwar,Lachhmangarh,95.9982124979648,95.505283524334,0.6301
RAJASTHAN,Alwar,Lachhmangarh,95.9982124979648,95.505283524334,0.2475
HIMACHAL PRADESH,Kangra,Dera Gopipur,96.01268390419182,95.83785347508498,0.6502
PUNJAB,Moga,Nihal Singhwala,96.02248415968675,96.01352174442684,0.0548
BIHAR,Madhepura,Singheshwar,96.0509544644787,95.8902098928519,0.2541
UTTAR PRADESH,Mahrajganj,Maharajganj,96.05803284492976,95.90005250032812,0.0035
UTTAR PRADESH,Allahabad,Koraon,96.08778399267234,96.2014490648852,0.4527
ODISHA,Dhenkanal,Parajang,96.09318952833743,97.10688591983556,0.1816
ASSAM,Darrang,Dalgaon (Pt),96.09341512083364,95.75721603024908,0.0514
ASSAM,Darrang,Dalgaon (Pt),96.09341512083364,95.75721603024908,0.0047
ASSAM,Karbi Anglong,Phuloni,96.09752437037248,95.94132221654148,0.0046
WEST BENGAL,Nadia,Krishnagar - II,96.09957554204428,95.7885384273656,1.2554
BIHAR,Nalanda,Ekangarsarai,96.10312240821428,95.99331626848692,0.0217
BIHAR,Gaya,Guraru,96.27992739221834,96.3,0.6906
UTTAR PRADESH,Azamgarh,Mehnagar,96.29602823214653,96.67792392463562,0.0941
BIHAR,Bhagalpur,Nathnagar,96.3018289257127,96.74358421393144,0.8196
RAJASTHAN,Udaipur,Kherwara,96.33373150785629,96.17596034696406,0.2946
WEST BENGAL,Bankura,Raipur,96.33556428225492,96.37866508710052,0.0238
MADHYA PRADESH,Anuppur,Pushparajgarh,96.34094910980195,96.3155212442666,0.2225
RAJASTHAN,Sirohi,Reodar,96.34118856153762,95.93915982617092,0.2811
ODISHA,Balangir,Saintala,96.35481337798927,96.606084948288,0.2723
UTTAR PRADESH,Jaunpur,Mariahu,96.38015038795696,96.54656526617627,0.8516
JHARKHAND,Hazaribagh,Barkagaon,96.38407179239836,96.14906832298136,0.4027
ASSAM,Barpeta,Sarthebari,96.45614394832624,96.21367171510438,0.0619
BIHAR,Samastipur,Warisnagar,96.47099105601905,96.89699081830976,1.3087
ASSAM,Cachar,Lakhipur,96.4789359719329,96.75566669355489,0.1261
ASSAM,Cachar,Lakhipur,96.4789359719329,96.75566669355489,0.0096
UTTAR PRADESH,Shrawasti,Bhinga,96.51045908447242,96.78271626756208,0.184
MADHYA PRADESH,Balaghat,Kirnapur,96.51088748649724,96.24052500381543,0.5378
GUJARAT,Banas Kantha,Vadgam,96.51348584838928,96.47579866504344,0.8245
WEST BENGAL,Paschim Medinipur,Binpur - II,96.52083004096716,96.75034254543574,0.0307
UTTAR PRADESH,Firozabad,Jasrana,96.5341397610365,96.6330087318984,0.0571
MAHARASHTRA,Ahmadnagar,Akola,96.5589998287378,96.7849672761622,0.332
MAHARASHTRA,Ahmadnagar,Akola,96.5589998287378,96.7849672761622,0.2056
JHARKHAND,Bokaro,Peterwar,96.56980703745744,96.8061931066677,0.486
UTTAR PRADESH,Shrawasti,Ikauna,96.588865233909,96.91556064377856,0.1382
UTTAR PRADESH,Rae Bareli,Dalmau,96.58991149414686,96.53228183962264,0.0412
UTTAR PRADESH,Faizabad,Sohawal,96.59062044798324,97.02088022976017,0.6546
UTTAR PRADESH,Rae Bareli,Unchahar,96.6040291179956,96.83632294598353,0.0941
BIHAR,Pashchim Champaran,Bairia,96.67003076206466,96.81889763779527,0.2967
JHARKHAND,Bokaro,Nawadih,96.6732633221142,96.5303795406418,0.3009
GUJARAT,Surat,Kamrej,96.6746859997616,96.6611737862847,0.7049
JHARKHAND,Hazaribagh,Chauparan,96.6869368534243,96.655049761075,0.2766
UTTAR PRADESH,Deoria,Bhatpar Rani,96.69698345709352,96.66918886198546,0.1034
JHARKHAND,Giridih,Dhanwar,96.7170621502738,96.21856027753684,0.2895
BIHAR,Madhubani,Rajnagar,96.7359567170042,96.69045323047251,1.3683
HIMACHAL PRADESH,Kullu,Banjar,96.75777308997525,95.3714417958806,0.0941
MADHYA PRADESH,Balaghat,Lalbarra,96.7635704258306,96.7386721559485,0.512
BIHAR,Gopalganj,Hathua,96.77372815639032,97.18992248062015,0.5533
ODISHA,Kalahandi,Jayapatna,96.77409210740096,96.8259526261586,0.3591
RAJASTHAN,Karauli,Sapotra,96.77994706762304,96.8849799766817,0.1712
UTTAR PRADESH,Faizabad,Bikapur,96.78653693937264,96.8113674879416,0.6227
UTTAR PRADESH,Banda,Baberu,96.83607327383748,96.93120269956351,0.0208
MAHARASHTRA,Gadchiroli,Chamorshi,96.85462259937472,96.80407912408094,2.0095
MAHARASHTRA,Nandurbar,Akrani,96.88741992500792,96.6401066440452,0.2041
GUJARAT,Vadodara,Jetpur Pavi,96.99187147365402,96.69742593491986,0.0776
BIHAR,Kaimur (Bhabua),Mohania,97.02372757914743,97.01991743755084,0.3438
UTTAR PRADESH,Bara Banki,Sirauli Gauspur,97.05834774709754,97.23734445701358,0.0434
ANDHRA PRADESH,Srikakulam,Etcherla,97.06649060298018,97.31712909883056,0.5605
ASSAM,Sonitpur,Helem,97.09449655296903,96.7915538340246,0.0071
UTTAR PRADESH,Jaunpur,Kerakat,97.16600959683642,97.3937477359285,0.4032
ASSAM,Morigaon,Laharighat,97.16975179626314,96.9699598742002,0.1965
RAJASTHAN,Banswara,Kushalgarh,97.18747363091722,97.0584702443712,0.2136
UTTAR PRADESH,Kushinagar,Tamkuhi Raj,97.33998040458764,97.38521343699574,0.0758
HIMACHAL PRADESH,Hamirpur,Barsar,97.3846209230326,97.59036144578312,0.5082
ODISHA,Balangir,Tushura,97.3933674903258,97.4618215660561,0.3707
HIMACHAL PRADESH,Bilaspur,Jhanduta,97.40940564863152,97.50836550836551,0.428
HIMACHAL PRADESH,Bilaspur,Naina Devi,97.42095792991176,97.08101016726796,0.3028
UTTAR PRADESH,Gonda,Mankapur,97.4540982845829,96.79003838960529,0.9265
RAJASTHAN,Jaipur,Jamwa Ramgarh,97.47226582595734,97.47012789464203,0.038
UTTAR PRADESH,Sonbhadra,Ghorawal,97.4905866885106,97.34066381592343,0.03
UTTAR PRADESH,Basti,Harraiya,97.53367262871146,97.49807989016293,1.0115
HIMACHAL PRADESH,Shimla,Shimla   ( Rural ),97.55635088051952,97.76060020461522,0.0509
ASSAM,Nagaon,Samaguri,97.56424412009378,97.42632170978628,0.2241
UTTAR PRADESH,Gorakhpur,Chauri Chaura,97.61410102025962,97.65140943343566,0.0481
UTTAR PRADESH,Azamgarh,Lalganj,97.68467816390354,97.87924005122724,0.3413
UTTAR PRADESH,Azamgarh,Lalganj,97.68467816390354,97.87924005122724,0.1014
UTTAR PRADESH,Azamgarh,Lalganj,97.68467816390354,97.87924005122724,0.008
UTTAR PRADESH,Allahabad,Handia,97.69264234686156,97.83752070679182,1.0705
UTTAR PRADESH,Gonda,Tarabganj,97.72729062694437,97.68700336026548,0.7345
GUJARAT,Navsari,Chikhli,97.73297146932492,97.741023424796,0.5475
UTTAR PRADESH,Ghazipur,Jakhania,97.74351129430922,97.82432919926856,0.2633
ASSAM,Hailakandi,Algapur,97.74919879056507,97.26318933651945,0.1058
UTTAR PRADESH,Azamgarh,Phulpur,97.76389293677308,97.71019070083555,1.1617
UTTAR PRADESH,Azamgarh,Phulpur,97.76389293677308,97.71019070083555,0.2848
UTTAR PRADESH,Sant Kabir Nagar,Ghanghata,97.8198376421404,97.95182984047544,0.3004
UTTAR PRADESH,Mahrajganj,Pharenda,97.92441445213407,97.913134211556,0.0015
UTTAR PRADESH,Mathura,Mat,97.95252853957966,98.14939852007,0.0339
UTTAR PRADESH,Azamgarh,Burhanpur,97.95803671787186,98.04295242981748,0.1442
HARYANA,Faridabad,Ballabgarh,98.00320157845265,97.9019299041721,0.4277
MADHYA PRADESH,Singrauli,Chitrangi,98.06095992729712,98.0111234705228,0.0034
UTTAR PRADESH,Aligarh,Gabhana,98.09392426214856,98.05164227131812,0.3261
UTTAR PRADESH,Sultanpur,Lambhua,98.1069377645452,98.29163641164432,1.2969
HIMACHAL PRADESH,Kangra,Palampur,98.12813034933112,98.1079076874677,0.6615
BIHAR,Katihar,Barsoi,98.15333025312889,98.1233507383078,0.7241
WEST BENGAL,Uttar Dinajpur,Goalpokhar - I,98.17889120569116,98.1812843557832,0.0086
UTTAR PRADESH,Siddharthnagar,Itwa,98.18311905600564,98.37866970073506,0.1859
UTTAR PRADESH,Varanasi,Pindra,98.18539195087504,98.2223278217576,0.1238
UTTAR PRADESH,Pratapgarh,Patti,98.23306275673656,98.3238856924075,0.0521
BIHAR,Samastipur,Kalyanpur,98.28533141776646,98.33654965630532,0.6387
BIHAR,Samastipur,Kalyanpur,98.28533141776646,98.33654965630532,0.6723
BIHAR,Darbhanga,Bahadurpur,98.31706804682877,98.30249893785484,1.862
UTTAR PRADESH,Mau,Madhuban,98.55229920147494,98.62228676845784,0.0933
MAHARASHTRA,Ratnagiri,Guhagar,98.68434935759564,98.8878277211251,0.1138
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,Chillakur,98.70713989988332,98.80399973857918,0.083
GUJARAT,Dohad,Limkheda,98.71877336589728,98.45300701876444,0.501
UTTAR PRADESH,Chandauli,Sakaldiha,98.9304921124878,98.96798652064028,0.9642
GUJARAT,Bharuch,Valia,99.25103163686384,99.24662087303346,0.4075
RAJASTHAN,Bundi,Hindoli,99.26308996800556,99.29156275518086,0.0681
PUDUCHERRY,Karaikal,Thirunallar Taluk,100.0,100.0,0.4494
PUDUCHERRY,Puducherry,Bahour Taluk,100.0,100.0,0.5977
KERALA,Kollam,Kunnathur,100.0,100.0,0.2593
HIMACHAL PRADESH,Chamba,Brahmaur,100.0,100.0,0.0884
HIMACHAL PRADESH,Chamba,Holi,100.0,100.0,0.1435
HIMACHAL PRADESH,Chamba,Sihunta,100.0,100.0,0.3324
HIMACHAL PRADESH,Chamba,Bhalai,100.0,100.0,0.2147
HIMACHAL PRADESH,Chamba,Saluni,100.0,100.0,0.1976
HIMACHAL PRADESH,Chamba,Chaurah,100.0,100.0,0.1197
HIMACHAL PRADESH,Chamba,Pangi,100.0,100.0,0.0459
ODISHA,Mayurbhanj,Bahalda,100.0,100.0,0.3461
ODISHA,Mayurbhanj,Tiring,100.0,100.0,0.2645
ODISHA,Kendujhar,Sainkul,100.0,100.0,0.3867
ODISHA,Kendujhar,Nandipada,100.0,100.0,0.2843
ODISHA,Kendujhar,Soso,100.0,100.0,0.2227
ODISHA,Kendujhar,Ghasipura,100.0,100.0,0.2558
ODISHA,Kendujhar,Harichandanpur,100.0,100.0,0.1872
ODISHA,Kendujhar,Ghatgaon,100.0,100.0,0.2471
ODISHA,Kendujhar,Pandapara,100.0,100.0,0.144
ODISHA,Kendujhar,Telkoi,100.0,100.0,0.1694
ODISHA,Kendujhar,Kanjipani,100.0,100.0,0.2396
ODISHA,Kendujhar,Nayakote,100.0,100.0,0.0795
ODISHA,Kendujhar,Kendujhar Sadar,100.0,100.0,0.8258
ODISHA,Mayurbhanj,Bangiriposi,100.0,100.0,0.5052
ODISHA,Mayurbhanj,Koliana,100.0,100.0,0.782
ODISHA,Mayurbhanj,Baripada Town,100.0,100.0,1.2822
ODISHA,Mayurbhanj,Baripada Sadar,100.0,100.0,0.2953
ODISHA,Mayurbhanj,Thakurmunda,100.0,100.0,0.2064
ODISHA,Mayurbhanj,Ghagarbeda,100.0,100.0,0.0792
ODISHA,Mayurbhanj,Raruan,100.0,100.0,0.3189
ODISHA,Mayurbhanj,Badampahar,100.0,100.0,0.4659
ODISHA,Mayurbhanj,Rairangpur,100.0,100.0,0.3705
ODISHA,Mayurbhanj,Bisoi,100.0,100.0,0.2362
ODISHA,Mayurbhanj,Jharpokharia,100.0,100.0,0.1606
ODISHA,Mayurbhanj,Gorumahisani,100.0,100.0,0.1544
ODISHA,Mayurbhanj,Jamda,100.0,100.0,0.2596
ODISHA,Baleshwar,Bhograi,100.0,100.0,0.212
ODISHA,Baleshwar,Raibania,100.0,100.0,0.1925
ODISHA,Mayurbhanj,Mahuldiha,100.0,100.0,0.2233
ODISHA,Mayurbhanj,Sharata,100.0,100.0,0.2236
ODISHA,Mayurbhanj,Kaptipada,100.0,100.0,0.3931
ODISHA,Mayurbhanj,Khunta,100.0,100.0,0.7668
ODISHA,Mayurbhanj,Barsahi,100.0,100.0,0.5541
ODISHA,Mayurbhanj,Betanati,100.0,100.0,0.3149
ODISHA,Mayurbhanj,Baisinga,100.0,100.0,0.257
ODISHA,Mayurbhanj,Rasagobindapur,100.0,100.0,0.2278
ODISHA,Mayurbhanj,Muruda,100.0,100.0,0.2531
ODISHA,Mayurbhanj,Suliapada,100.0,100.0,0.3452
ODISHA,Mayurbhanj,Chandua,100.0,100.0,0.3426
ODISHA,Kendujhar,Patana,100.0,100.0,0.3535
ODISHA,Kendujhar,Turumunga,100.0,100.0,0.3495
ODISHA,Kendujhar,Baria,100.0,100.0,0.3424
ODISHA,Kendujhar,Rugudi,100.0,100.0,0.0972
ODISHA,Sundargarh,Mahulapada,100.0,100.0,0.0579
ODISHA,Sundargarh,Tikaetpali,100.0,100.0,0.0633
ODISHA,Sundargarh,Gurundia,100.0,100.0,0.1186
ODISHA,Baleshwar,Khaira,100.0,100.0,0.3304
ODISHA,Baleshwar,Oupada,100.0,100.0,0.2219
ODISHA,Baleshwar,Berhampur,100.0,100.0,0.2214
ODISHA,Baleshwar,Bampada,100.0,100.0,1.349
ODISHA,Baleshwar,Balaramgadi Marine,100.0,100.0,0.1295
ODISHA,Baleshwar,Chandipur,100.0,100.0,0.14
ODISHA,Baleshwar,Sahadevkhunta,100.0,100.0,1.0321
ODISHA,Baleshwar,Baleshwar Sadar,100.0,100.0,0.7634
ODISHA,Baleshwar,Rupsa,100.0,100.0,0.3961
ODISHA,Baleshwar,Basta,100.0,100.0,0.5781
ODISHA,Baleshwar,Singla,100.0,100.0,0.9197
ODISHA,Baleshwar,Baliapal,100.0,100.0,0.4311
ODISHA,Baleshwar,Kamarda,100.0,100.0,0.4254
ODISHA,Kendrapara,Rajnagar,100.0,100.0,0.2653
ODISHA,Kendrapara,Rajkanika,100.0,100.0,0.2756
ODISHA,Bhadrak,Dhamara Marine,100.0,100.0,0.4699
ODISHA,Bhadrak,Bansada,100.0,100.0,0.2454
ODISHA,Bhadrak,Chandabali,100.0,100.0,0.2664
ODISHA,Bhadrak,Dhusuri,100.0,100.0,0.3322
ODISHA,Bhadrak,Tihidi,100.0,100.0,0.6392
ODISHA,Bhadrak,Naikanidihi,100.0,100.0,0.4555
ODISHA,Bhadrak,Bhandari Pokhari,100.0,100.0,0.3165
ODISHA,Bhadrak,Bant,100.0,100.0,0.2293
ODISHA,Bhadrak,Agarpada,100.0,100.0,0.29
ODISHA,Baleshwar,Similia,100.0,100.0,0.5971
ODISHA,Jagatsinghapur,Ersama,100.0,100.0,0.2558
ODISHA,Jagatsinghapur,Abhyachandpur,100.0,100.0,0.0779
ODISHA,Jagatsinghapur,Kujang,100.0,100.0,0.4924
ODISHA,Kendrapara,Mahakalapada,100.0,100.0,0.1839
ODISHA,Kendrapara,Marsaghai,100.0,100.0,0.344
ODISHA,Kendrapara,Patkura,100.0,100.0,0.4889
ODISHA,Kendrapara,Derabish,100.0,100.0,0.2369
ODISHA,Kendrapara,Nikirai,100.0,100.0,0.29
ODISHA,Kendrapara,Kendrapara Sadar,100.0,100.0,0.5427
ODISHA,Kendrapara,Aali,100.0,100.0,0.5852
ODISHA,Kendrapara,Jamboo Marine,100.0,100.0,0.3587
ODISHA,Sundargarh,Kamarposh Balang,100.0,100.0,0.0931
ODISHA,Sundargarh,Chandiposh,100.0,100.0,0.2269
ODISHA,Sundargarh,Tangarapali,100.0,100.0,0.0682
ODISHA,Sundargarh,Brahmani Tarang,100.0,100.0,0.2537
ODISHA,Sundargarh,Bondamunda,100.0,100.0,0.2131
ODISHA,Sundargarh,Bisra,100.0,100.0,0.1755
ODISHA,Sundargarh,Hatibari,100.0,100.0,0.2351
ODISHA,Sundargarh,Raiboga,100.0,100.0,0.1397
ODISHA,Sundargarh,Kutra,100.0,100.0,0.2023
ODISHA,Sundargarh,Baragaon,100.0,100.0,0.3128
ODISHA,Cuttack,Khuntuni,100.0,100.0,0.3478
ODISHA,Cuttack,Gurudijhatia,100.0,100.0,0.1067
ODISHA,Cuttack,Baidyeswar,100.0,100.0,0.3895
ODISHA,Cuttack,Kanpur,100.0,100.0,0.3423
ODISHA,Cuttack,Narasinghpur,100.0,100.0,0.1005
ODISHA,Jagatsinghapur,Balikuda,100.0,100.0,0.4718
ODISHA,Jagatsinghapur,Naugaon,100.0,100.0,0.2649
ODISHA,Jagatsinghapur,Biridi,100.0,100.0,0.5866
ODISHA,Jajapur,Kalinganagar,100.0,100.0,0.4133
ODISHA,Jajapur,Tomka,100.0,100.0,0.5176
ODISHA,Jajapur,Sukinda,100.0,100.0,0.2723
ODISHA,Cuttack,Niali,100.0,100.0,0.2596
ODISHA,Cuttack,Olatapur,100.0,100.0,0.1453
ODISHA,Cuttack,Gobindpur,100.0,100.0,0.5057
ODISHA,Cuttack,C.R.R.I.,100.0,100.0,0.3126
ODISHA,Cuttack,Kandarpur,100.0,100.0,0.9417
ODISHA,Cuttack,Cuttack Sadar,100.0,100.0,0.9205
ODISHA,Cuttack,Jagatpur,100.0,100.0,0.6185
ODISHA,Cuttack,Kishannagar,100.0,100.0,0.558
ODISHA,Cuttack,Nemalo,100.0,100.0,0.4434
ODISHA,Cuttack,Nischintakoili,100.0,100.0,0.3438
ODISHA,Cuttack,Salepur,100.0,100.0,0.4078
ODISHA,Cuttack,Mahanga,100.0,100.0,0.4312
ODISHA,Sundargarh,Talasara,100.0,100.0,0.1346
ODISHA,Sundargarh,Kinjirkela,100.0,100.0,0.1744
ODISHA,Sundargarh,Sundargarh,100.0,100.0,0.2853
ODISHA,Sundargarh,Dharuadihi,100.0,100.0,0.1007
ODISHA,Sundargarh,Bhasma,100.0,100.0,0.2073
ODISHA,Sundargarh,Lephripara,100.0,100.0,0.2567
ODISHA,Sundargarh,Hemgir,100.0,100.0,0.1586
ODISHA,Debagarh,Reamal,100.0,100.0,0.1628
ODISHA,Debagarh,Kundheigola,100.0,100.0,0.1665
ODISHA,Debagarh,Barkot,100.0,100.0,0.1659
ODISHA,Sambalpur,Naktideul,100.0,100.0,0.0241
ODISHA,Sambalpur,Sadar,100.0,100.0,2.3816
ODISHA,Sambalpur,Sadar,100.0,100.0,1.6337
ODISHA,Jajapur,Mangalpur,100.0,100.0,0.4337
ODISHA,Jajapur,Bari - Ramachandrapur,100.0,100.0,0.6705
ODISHA,Jajapur,Balichandrapur,100.0,100.0,0.4456
ODISHA,Jajapur,Badachana,100.0,100.0,0.3875
ODISHA,Jajapur,Kuakhia,100.0,100.0,1.0197
ODISHA,Jajapur,Jajpur Sadar,100.0,100.0,0.8911
ODISHA,Jajapur,Panikoili,100.0,100.0,0.6282
ODISHA,Jajapur,Korai,100.0,100.0,0.3894
ODISHA,Jajapur,Jakhapura,100.0,100.0,0.1789
ODISHA,Anugul,Kaniha,100.0,100.0,0.2736
ODISHA,Anugul,Khamar,100.0,100.0,0.1821
ODISHA,Dhenkanal,Rasol,100.0,100.0,0.3303
ODISHA,Dhenkanal,Hindol,100.0,100.0,0.1508
ODISHA,Dhenkanal,Balimi,100.0,100.0,0.3925
ODISHA,Dhenkanal,Bhusan Steel Limited,100.0,100.0,0.173
ODISHA,Dhenkanal,Motunga,100.0,100.0,0.7455
ODISHA,Dhenkanal,Tumusingha,100.0,100.0,0.6698
ODISHA,Dhenkanal,Nihalprasad,100.0,100.0,0.3049
ODISHA,Dhenkanal,Gandia,100.0,100.0,0.3077
ODISHA,Dhenkanal,Kankadahad,100.0,100.0,0.1828
ODISHA,Sambalpur,Sasan,100.0,100.0,0.0236
ODISHA,Sambalpur,Thelkoloi,100.0,100.0,0.0331
ODISHA,Sambalpur,Katarbaga,100.0,100.0,0.1042
ODISHA,Jharsuguda,Kolabira,100.0,100.0,0.1415
ODISHA,Jharsuguda,Laikera,100.0,100.0,0.1049
ODISHA,Jharsuguda,Badmal,100.0,100.0,0.3273
ODISHA,Jharsuguda,Lakhanpur,100.0,100.0,0.0777
ODISHA,Jharsuguda,Rengali,100.0,100.0,0.2382
ODISHA,Bargarh,Attabira,100.0,100.0,0.1355
ODISHA,Bargarh,Ambabhona,100.0,100.0,0.1586
ODISHA,Anugul,Bantala,100.0,100.0,0.1746
ODISHA,Anugul,Purunakot,100.0,100.0,0.0857
ODISHA,Anugul,Thakurgarh,100.0,100.0,0.1054
ODISHA,Anugul,Kiakata,100.0,100.0,0.0824
ODISHA,Anugul,Kishorenagar,100.0,100.0,0.1139
ODISHA,Anugul,Handapa,100.0,100.0,0.0849
ODISHA,Anugul,Chhendipada,100.0,100.0,0.3156
ODISHA,Anugul,Industrial,100.0,100.0,0.4766
ODISHA,Anugul,Jarapada,100.0,100.0,0.3779
ODISHA,Anugul,Bhusan Steel Limited,100.0,100.0,0.3575
ODISHA,Bargarh,Bargarh Sadar,100.0,100.0,0.9169
ODISHA,Bargarh,Bheden,100.0,100.0,0.2253
ODISHA,Bargarh,Melchhamunda,100.0,100.0,0.2726
ODISHA,Bargarh,Gaisilet,100.0,100.0,0.2658
ODISHA,Bargarh,BurdenP.S.,100.0,100.0,0.1574
ODISHA,Bargarh,Jharbandha,100.0,100.0,0.2279
ODISHA,Bargarh,Paikamal,100.0,100.0,0.2123
JHARKHAND,Saraikela-Kharsawan,Gobindpur(Rajnagar),100.0,100.0,0.3043
ODISHA,Khordha,Begunia,100.0,100.0,0.6649
ODISHA,Khordha,Bolagad,100.0,100.0,0.3618
ODISHA,Nayagarh,Sarankul,100.0,100.0,0.3731
ODISHA,Nayagarh,Nayagarh Sadar,100.0,100.0,0.3964
ODISHA,Nayagarh,Fategarh,100.0,100.0,0.2856
ODISHA,Nayagarh,Nuagaon,100.0,100.0,0.4575
ODISHA,Nayagarh,Nuagaon,100.0,100.0,0.4521
ODISHA,Nayagarh,Banigochha,100.0,100.0,0.093
ODISHA,Nayagarh,Gania,100.0,100.0,0.0788
ODISHA,Khordha,Nirakarpur,100.0,100.0,0.914
ODISHA,Khordha,Jankia,100.0,100.0,0.443
ODISHA,Khordha,Tamando,100.0,100.0,1.3611
ODISHA,Khordha,Khandagiri,100.0,100.0,1.2669
ODISHA,Khordha,Uttara P.S,100.0,100.0,0.3054
